window,symbol,cost,profit,duration,rtn
99,600409,1225.3423,0.0,0,0.0
99,600418,0.0,0.0,0,0.0
99,600435,11815.188999999995,0.0,0,0.0
99,600500,2705.2336999999998,0.0,0,0.0
99,600511,8896.961000000001,-57.656000000000176,11,-0.006480415054084217
99,600521,12758.716000000002,0.0,0,0.0
99,600536,0.0,0.0,0,0.0
99,600557,8933.955000000002,0.0,0,0.0
99,600563,931.8562,251.08220000000006,39,0.2694430750152224
99,600582,12172.299000000003,0.0,0,0.0
99,600598,1093.6009,37.177599999999984,19,0.03399558284928257
99,600639,2858.1955,0.0,0,0.0
99,600640,10078.295,366.5139999999992,19,0.03636666717931944
99,600673,6899.639900000002,0.0,0,0.0
99,600694,6597.171,862.4669999999993,34,0.1307328550374091
99,600717,1513.908,-88.00600000000009,7,-0.05813166982405806
99,600757,73.2661,3.1740000000000066,3,0.043321536153828395
99,600808,83.32119999999999,-8.147200000000016,18,-0.09778063686072712
99,600820,642.195,0.0,0,0.0
99,600839,11841.552,0.0,0,0.0
99,600848,2403.9199000000003,0.0,0,0.0
99,600862,84.2688,0.0,3,0.0
99,600863,1885.9010000000003,59.094999999999914,23,0.03133515492064531
99,600881,0.0,0.0,0,0.0
100,000541,6049.508499999999,0.0,0,0.0
100,000547,15754.184000000005,0.0,0,0.0
100,000552,0.0,0.0,0,0.0
100,000600,1731.3865,-9.75500000000001,10,-0.00563421281152418
100,000681,0.0,0.0,0,0.0
100,000723,1415.3874999999998,0.0,0,0.0
100,000729,0.0,0.0,0,0.0
100,000732,0.0,0.0,0,0.0
100,000738,53.676,5.378399999999999,1,0.10020120724346075
100,600017,1219.8,0.0,0,0.0
100,600021,694.7582000000001,0.0,0,0.0
100,600022,625.1617999999999,0.0,0,0.0
100,600160,5565.190899999999,87.08010000000002,4,0.01564727995224747
100,600161,0.0,0.0,0,0.0
100,600183,1661.3298000000004,0.0,0,0.0
100,600298,4610.522400000002,0.0,0,0.0
100,600307,582.5318,0.0,0,0.0
100,600348,0.0,0.0,0,0.0
100,600373,3386.4406,0.0,0,0.0
100,600409,1264.2739000000001,0.0,0,0.0
100,600418,0.0,0.0,0,0.0
100,600435,11776.373999999994,0.0,0,0.0
100,600486,3228.5962000000004,0.0,0,0.0
100,600500,2580.4354,-8.684800000000052,9,-0.003365633567110439
100,600511,7453.041,16.05299999999994,8,0.0021538859104625802
100,600521,12747.682000000003,0.0,0,0.0
100,600536,0.0,0.0,0,0.0
100,600545,1700.3559000000002,3.0618999999999943,4,0.0018007406567060425
100,600549,0.0,0.0,0,0.0
100,600557,8928.630000000003,0.0,0,0.0
100,600563,834.7123999999999,216.78840000000014,37,0.25971628072136005
100,600639,2624.271499999999,0.0,0,0.0
100,600657,4616.183999999998,-16.753299999999996,3,-0.003629253080033205
100,600673,6633.585900000001,0.0,0,0.0
100,600750,8814.71,0.0,0,0.0
100,600757,507.7491,44.96479999999988,13,0.08855712398111563
100,600820,5767.868,0.0,0,0.0
100,600848,1452.1794000000002,65.14089999999996,29,0.04485733649712973
100,600862,0.0,0.0,0,0.0
100,600863,3206.029,-72.7839999999999,31,-0.022702227584341848
100,600881,0.0,0.0,0,0.0
101,000541,4327.507,205.2290000000005,16,0.04742430225993869
101,000543,1044.2895,0.0,0,0.0
101,000547,14169.462000000005,0.0,0,0.0
101,000552,0.0,0.0,0,0.0
101,000600,1076.3885,-42.87690000000009,20,-0.03983403761745884
101,000717,0.0,0.0,0,0.0
101,000723,1237.2781,0.0,0,0.0
101,000729,0.0,0.0,0,0.0
101,000732,0.0,0.0,0,0.0
101,600017,1183.4099999999999,0.0,0,0.0
101,600021,720.0388000000002,0.0,0,0.0
101,600022,509.8875999999999,0.20219999999999771,2,0.00039655798650525673
101,600160,5735.730899999999,87.08010000000002,4,0.015182040705570764
101,600161,0.0,0.0,0,0.0
101,600183,1627.5468000000003,0.0,0,0.0
101,600298,4606.087200000002,0.0,0,0.0
101,600307,531.717,0.0,0,0.0
101,600348,0.0,0.0,0,0.0
101,600409,714.1642,38.07910000000004,13,0.0533198107662076
101,600418,0.0,0.0,0,0.0
101,600435,11574.702999999994,0.0,0,0.0
101,600486,3232.4243000000006,0.0,0,0.0
101,600500,2237.8048999999996,-12.174399999999991,4,-0.005440331281784214
101,600511,5552.398999999999,0.0,0,0.0
101,600521,12548.282000000005,0.0,0,0.0
101,600545,1622.5717000000004,0.0,0,0.0
101,600557,8236.053000000002,-0.7060000000000173,6,-8.572067226862396e-05
101,600563,485.2499,40.96889999999996,16,0.08442845634795589
101,600639,1681.6275,0.0,0,0.0
101,600657,1284.164,-26.723999999999933,17,-0.020810426082649828
101,600757,162.13760000000002,13.313199999999966,8,0.0821105036709558
101,600782,262.3212,15.535799999999995,14,0.059224340236320956
101,600808,63.073800000000006,-5.574400000000004,17,-0.0883790099851286
101,600820,6084.296,0.0,0,0.0
101,600862,0.0,0.0,0,0.0
101,600863,2487.946,-59.09200000000004,29,-0.023751319361433102
102,000541,5121.101999999999,0.0,0,0.0
102,000543,1225.2198000000005,0.0,0,0.0
102,000547,16639.255000000005,0.0,0,0.0
102,000552,0.0,0.0,0,0.0
102,000600,1130.6076,-52.91519999999997,19,-0.046802444986218
102,000623,0.0,0.0,0,0.0
102,000690,24547.446,0.0,0,0.0
102,000723,981.4865999999998,0.0,0,0.0
102,000727,619.2812,-8.298200000000065,31,-0.01339972858856375
102,000729,0.0,0.0,0,0.0
102,000732,0.0,0.0,0,0.0
102,000758,5038.199,0.0,0,0.0
102,600021,745.3353000000002,0.0,0,0.0
102,600022,531.7225999999999,0.20219999999999771,2,0.00038027347342392017
102,600160,2098.585,481.381,25,0.22938360847904657
102,600161,0.0,0.0,0,0.0
102,600166,1058.8823,15.854899999999958,9,0.014973241124155118
102,600183,1716.1005000000002,0.0,0,0.0
102,600298,4608.674400000002,0.0,0,0.0
102,600307,661.4467000000001,0.0,0,0.0
102,600418,0.0,0.0,0,0.0
102,600426,2641.4501999999998,-2.9627000000000123,4,-0.0011216187229272816
102,600435,11748.219999999996,0.0,0,0.0
102,600458,0.0,0.0,0,0.0
102,600460,0.0,0.0,0,0.0
102,600486,3319.2858000000006,0.0,0,0.0
102,600511,3821.642,-80.54799999999983,27,-0.021076804159049913
102,600521,12153.484000000004,0.0,0,0.0
102,600545,1572.1977000000002,0.0,0,0.0
102,600563,485.2499,40.96889999999996,16,0.08442845634795589
102,600598,0.0,0.0,0,0.0
102,600639,1581.3503999999998,0.0,0,0.0
102,600673,4789.147899999999,2033.9491000000007,46,0.42469957964756133
102,600750,14258.835000000003,0.0,0,0.0
102,600757,2647.013299999999,113.55819999999994,12,0.042900502237748474
102,600820,7111.979,0.0,0,0.0
102,600862,0.0,0.0,0,0.0
103,000541,6014.513499999999,0.0,0,0.0
103,000547,16960.843000000004,0.0,0,0.0
103,000563,0.0,0.0,0,0.0
103,000581,3989.2298,-42.08929999999998,5,-0.010550733377154653
103,000600,1972.3672000000001,-35.33390000000014,36,-0.01791446339200943
103,000623,909.386,-27.073999999999955,3,-0.02977173609446369
103,000717,883.9808000000002,-0.49279999999999546,1,-0.0005574781714715924
103,000723,1737.0029999999997,0.0,0,0.0
103,000727,1159.2574000000002,0.0,0,0.0
103,000732,0.0,0.0,0,0.0
103,000758,6453.637000000001,0.0,0,0.0
103,600017,1225.56,0.0,0,0.0
103,600022,554.8380999999999,-1.6511000000000067,4,-0.0029758230373869545
103,600037,0.0,0.0,0,0.0
103,600160,5379.75,0.0,0,0.0
103,600161,1627.9379999999999,135.67400000000004,15,0.08334101175843309
103,600166,2983.4931,11.386900000000068,15,0.0038166335963706662
103,600298,4607.6976,0.0,0,0.0
103,600307,687.5193000000002,0.09510000000000218,2,0.00013832338961248383
103,600348,0.0,0.0,0,0.0
103,600376,360.17269999999996,-42.58789999999999,6,-0.11824299842825399
103,600409,1645.6128999999996,0.0,0,0.0
103,600418,0.0,0.0,0,0.0
103,600426,2924.7801,-7.990199999999959,7,-0.002731897690359682
103,600458,0.0,0.0,0,0.0
103,600486,3571.4985000000006,0.0,0,0.0
103,600500,2549.4639,-10.072699999999998,6,-0.0039509090518991055
103,600507,2066.9229000000005,-9.536599999999993,4,-0.00461391182031995
103,600521,12364.897000000004,0.0,0,0.0
103,600545,1836.6788000000004,0.07299999999999329,3,3.9745653948852284e-05
103,600563,1024.5936,96.41350000000007,32,0.0940992604287203
103,600567,354.75570000000005,0.0,0,0.0
103,600582,12142.208,0.0,0,0.0
103,600639,2506.5244999999995,5.578400000000002,2,0.0022255517550297246
103,600648,2023.4117999999999,0.0,0,0.0
103,600657,3437.0540000000005,-1.8820000000000334,2,-0.000547561952765372
103,600673,1802.1684000000002,350.95260000000013,24,0.19473907099913643
103,600757,2603.635599999999,95.83739999999966,29,0.03680906805852543
103,600862,252.8064,0.0,3,0.0
103,600863,5391.271999999998,-12.25099999999992,4,-0.0022723765374850174
104,000541,6175.045499999999,0.0,0,0.0
104,000547,17279.293000000005,0.0,0,0.0
104,000600,1925.1239,-51.157299999999964,32,-0.026573510411459732
104,000623,2666.702,4.983000000000175,7,0.0018686002410468715
104,000717,1039.5973999999999,0.0,0,0.0
104,000718,3942.0083999999983,0.0,0,0.0
104,000723,1256.5238,139.42499999999995,36,0.11096089067314122
104,000727,1385.4605,0.0,0,0.0
104,000729,0.0,0.0,0,0.0
104,000732,0.0,0.0,0,0.0
104,000758,7881.986,-20.246999999999957,4,-0.0025687688356716134
104,600017,1246.47,0.0,0,0.0
104,600021,975.6331000000002,0.0,0,0.0
104,600022,608.3810999999998,0.0,0,0.0
104,600160,5663.38,0.0,0,0.0
104,600161,941.1010000000001,77.22099999999983,15,0.08205389219648032
104,600166,864.2876999999999,7.4950000000000045,3,0.008671880902620744
104,600201,12550.245999999997,27.629000000000133,5,0.0022014707918872776
104,600307,700.2547000000002,0.09510000000000218,2,0.00013580772824516873
104,600348,0.0,0.0,0,0.0
104,600376,123.2618,-17.400199999999998,3,-0.14116457815803435
104,600418,0.0,0.0,0,0.0
104,600426,2770.1427,-2.9627000000000123,4,-0.0010695116897768524
104,600435,11787.225999999995,0.0,0,0.0
104,600458,5455.912999999999,8.30099999999993,12,0.0015214685424785792
104,600460,1249.623,-15.983400000000017,18,-0.0127905776382157
104,600486,3323.9230000000002,0.0,0,0.0
104,600507,2289.067200000001,-15.938799999999986,5,-0.0069630109592239055
104,600521,10360.211000000003,-3.5579999999999927,5,-0.00034342929888203937
104,600545,1886.0686000000005,-0.40090000000000003,2,-0.00021255854638585253
104,600563,219.4687,27.093900000000026,9,0.12345222803980715
104,600567,526.0008000000003,0.0,0,0.0
104,600582,8761.384999999998,18.152000000000044,4,0.002071818553801716
104,600639,1910.3071,0.0,0,0.0
104,600640,10063.345000000001,251.71900000000028,15,0.025013452286491246
104,600648,3625.0923999999995,0.0,0,0.0
104,600657,4559.147000000001,-5.458000000000084,6,-0.0011971537658250727
104,600673,734.9339,52.04110000000003,9,0.07081058582275226
104,600717,0.0,0.0,0,0.0
104,600750,14742.542000000007,-10.355000000000018,2,-0.0007023890452542047
104,600757,4419.594700000001,0.0882000000000005,2,1.995658108649657e-05
104,600770,0.0,0.0,0,0.0
104,600820,12673.516999999998,0.0,0,0.0
104,600835,0.0,0.0,0,0.0
104,600862,252.8064,0.0,3,0.0
105,000541,6111.697499999999,0.0,0,0.0
105,000547,17341.414000000008,0.0,0,0.0
105,000600,2539.7977000000005,-5.841499999999996,5,-0.0022999863335571944
105,000623,9318.762,-347.8100000000005,34,-0.03732362732302858
105,000723,1056.3306000000002,121.5011999999997,34,0.11502194483431577
105,000727,1416.9148,0.0,0,0.0
105,000729,0.0,0.0,0,0.0
105,000738,1273.0824,568.3176000000001,26,0.44641069580413656
105,000758,8290.937000000002,-35.79899999999998,4,-0.004317847307246451
105,600021,1024.8480000000002,0.0,0,0.0
105,600022,642.0433999999999,0.0,0,0.0
105,600160,5836.504,0.0,0,0.0
105,600183,177.96710000000002,13.401699999999977,8,0.07530436805454478
105,600201,9323.812000000002,391.9630000000001,19,0.04203892141969401
105,600316,1060.335,17.783599999999936,17,0.016771680648097004
105,600348,0.0,0.0,0,0.0
105,600376,123.2618,-17.400199999999998,3,-0.14116457815803435
105,600409,2181.6248,0.0,0,0.0
105,600418,550.0351999999999,0.0,0,0.0
105,600426,2996.7797,-7.496400000000023,5,-0.002501485177572453
105,600458,5439.226999999999,8.30099999999993,12,0.0015261359748361177
105,600460,2723.0044999999996,-1.5564000000000249,32,-0.0005715745236557725
105,600511,8957.893999999998,-22.229000000000156,5,-0.002481498441486376
105,600521,11592.742000000006,-3.5579999999999927,5,-0.0003069161722049875
105,600545,370.0402,0.0,0,0.0
105,600563,373.7249,37.36889999999997,14,0.09999039400371762
105,600567,538.4691000000003,0.0,0,0.0
105,600582,9297.462999999998,18.152000000000044,4,0.0019523605525507387
105,600639,2318.7305,0.0,0,0.0
105,600648,3430.0835999999995,0.0,0,0.0
105,600657,3813.344,-1.8820000000000334,2,-0.0004935300880277346
105,600673,1608.0449999999998,345.80200000000013,19,0.21504497697514693
105,600717,0.0,0.0,0,0.0
105,600750,15329.800000000005,0.0,0,0.0
105,600757,4587.198600000001,0.0882000000000005,2,1.9227421284964746e-05
105,600770,0.0,0.0,0,0.0
105,600808,160.57220000000007,0.09380000000000077,2,0.0005841608946006889
105,600820,13328.731999999998,0.0,0,0.0
106,000541,644.657,39.633000000000024,13,0.06147920522076084
106,000547,17397.41700000001,0.0,0,0.0
106,000623,447.8,-6.6440000000000055,3,-0.014836980794997779
